"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"01/07/2021","22:15:00","0002 NW  SE","6","5","","","","","","","","67.9","","60.4","77",""
"01/07/2021","22:15:00","0002 NW  SE","12","5","151","6","169","9","169","9","11","","","","",""
"01/07/2021","22:15:00","0002 NW  SE","54","5","157","9","153","12","153","12","6","67.4","-0.5","59.6","76",""
"01/07/2021","22:15:00","0002 NW  SE","90","5","164","12","161","14","174","14","4","","","","",""
"01/07/2021","22:15:00","0002 NW  SE","145","5","161","14","158","15","164","16","2","","","","",""
"01/07/2021","22:15:00","0002 NW  SE","204","5","163","16","163","17","164","17","1","68.1","","58.0","70",""
"01/07/2021","22:15:00","0006 NW  SE","6","5","","","","","","","","68.2","","58.8","72",""
"01/07/2021","22:15:00","0006 NW  SE","12","5","150","3","144","7","144","7","22","","","","",""
"01/07/2021","22:15:00","0006 NW  SE","54","5","166","6","152","10","152","10","13","68.0","-0.2","57.9","70",""
"01/07/2021","22:15:00","0006 NW  SE","162","5","165","11","166","14","166","14","7","","","","",""
"01/07/2021","22:15:00","0006 NW  SE","204","5","164","12","167","15","167","15","7","67.3","","57.2","70",""
"01/07/2021","22:15:00","SLC 40","150","5","","","","","","","","","","","",""
"01/07/2021","22:15:00","SLC 40","151","5","","","","","","","","","","","",""
"01/07/2021","22:15:00","SLC 40","152","5","","","","","","","","","","","",""
"01/07/2021","22:15:00","SLC 41","50","5","","","","","","","","","","","",""
"01/07/2021","22:15:00","SLC 41","51","5","","","","","","","","","","","",""
"01/07/2021","22:15:00","SLC 41","230","5","","","","","","","","","","","",""
"01/07/2021","22:15:00","SLC 41","231","5","","","","","","","","","","","",""
"01/07/2021","22:15:00","0110 NW  SE","6","5","","","","","","","","68.8","","59.8","73",""
"01/07/2021","22:15:00","0110 NW  SE","12","5","158","4","168","10","168","10","17","","","","",""
"01/07/2021","22:15:00","0110 NW  SE","54","5","167","8","176","14","176","14","9","68.2","-0.6","58.8","72",""
