"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"01/20/2015","22:05:00","0002 NW  SE","6","5","","","","","","","","","","","",""
"01/20/2015","22:05:00","0002 NW  SE","12","5","49","0","52","1","68","2","29","","","","",""
"01/20/2015","22:05:00","0002 NW  SE","54","5","82","1","79","2","84","3","19","66.9","","58.7","75",""
"01/20/2015","22:05:00","0002 NW  SE","90","5","96","1","83","2","74","2","18","","","","",""
"01/20/2015","22:05:00","0002 NW  SE","145","5","114","1","134","3","134","3","17","","","","",""
"01/20/2015","22:05:00","0002 NW  SE","204","5","149","3","155","4","155","4","15","67.1","","56.2","68",""
"01/20/2015","22:05:00","0006 NW  SE","6","5","","","","","","","","64.6","","58.9","82",""
"01/20/2015","22:05:00","0006 NW  SE","12","5","112","2","113","3","113","3","17","","","","",""
"01/20/2015","22:05:00","0006 NW  SE","54","5","109","2","112","4","112","4","16","64.9","0.4","59.3","82",""
"01/20/2015","22:05:00","0006 NW  SE","162","5","125","2","116","4","116","4","7","","","","",""
"01/20/2015","22:05:00","0006 NW  SE","204","5","130","3","128","4","128","4","8","66.8","","56.8","70",""
"01/20/2015","22:05:00","SLC 40","54","5","","","","","","","","","","","",""
"01/20/2015","22:05:00","SLC 41","230","5","158","8","159","8","159","8","2","","","","",""
"01/20/2015","22:05:00","SLC 41","231","5","154","7","151","8","151","8","2","","","","",""
"01/20/2015","22:05:00","0110 NW  SE","6","5","","","","","","","","65.1","","60.6","85",""
"01/20/2015","22:05:00","0110 NW  SE","12","5","124","2","115","3","141","4","10","","","","",""
"01/20/2015","22:05:00","0110 NW  SE","54","5","140","3","142","4","142","4","10","64.9","-0.2","58.4","79",""
"01/20/2015","22:05:00","0110 NW  SE","162","5","155","6","155","7","155","7","4","","","","",""
"01/20/2015","22:05:00","0110 NW  SE","204","5","157","8","158","8","158","8","3","67.9","","56.7","68",""
"01/20/2015","22:05:00","0313 NE  SW","6","5","","","","","","","","65.4","","60.9","85","1016.4"
"01/20/2015","22:05:00","0313 NE  SW","12","5","305","1","304","2","304","2","48","","","","",""
"01/20/2015","22:05:00","0313 NE  SW","54","5","237","0","211","1","211","1","31","66.3","0.9","59.1","77",""
"01/20/2015","22:05:00","0313 NE  SW","162","5","181","2","182","3","179","4","9","","","","",""
"01/20/2015","22:05:00","0313 NE  SW","204","5","169","3","167","4","163","5","4","66.9","","58.4","74",""
"01/20/2015","22:05:00","0313 NE  SW","295","5","160","6","161","7","154","8","6","","","","",""
"01/20/2015","22:05:00","0313 NE  SW","394","5","183","7","183","7","182","9","7","","","","",""
"01/20/2015","22:05:00","0313 NE  SW","492","5","181","7","179","8","178","9","11","66.8","","56.7","70",""
"01/20/2015","22:05:00","0002 SE  SE","6","5","","","","","","","","67.3","","59.7","77",""
"01/20/2015","22:05:00","0002 SE  SE","12","5","0","0","0","0","75","2","33","","","","",""
"01/20/2015","22:05:00","0002 SE  SE","54","5","90","1","86","2","74","3","23","67.3","0.0","59.2","75",""
"01/20/2015","22:05:00","0002 SE  SE","90","5","104","1","112","2","79","3","19","","","","",""
"01/20/2015","22:05:00","0002 SE  SE","145","5","129","2","144","3","144","3","16","","","","",""
"01/20/2015","22:05:00","0002 SE  SE","204","5","150","3","156","4","156","4","17","67.7","","56.4","67",""
"01/20/2015","22:05:00","0006 SE  SE","6","5","","","","","","","","64.7","","59.1","82",""
"01/20/2015","22:05:00","0006 SE  SE","12","5","115","2","107","3","107","3","25","","","","",""
"01/20/2015","22:05:00","0006 SE  SE","54","5","112","3","111","4","111","4","17","64.4","-0.3","59.4","84",""
"01/20/2015","22:05:00","0006 SE  SE","162","5","125","3","121","4","121","4","7","","","","",""
"01/20/2015","22:05:00","0006 SE  SE","204","5","140","4","140","5","140","5","8","66.8","","57.0","71",""
"01/20/2015","22:05:00","0110 SE  SE","6","5","","","","","","","","64.5","","59.0","82",""
"01/20/2015","22:05:00","0110 SE  SE","12","5","119","2","121","3","129","4","12","","","","",""
"01/20/2015","22:05:00","0110 SE  SE","54","5","49","1","45","2","166","4","43","64.6","0.2","58.3","80",""
"01/20/2015","22:05:00","0110 SE  SE","162","5","0","0","0","0","0","0","4","","","","",""
"01/20/2015","22:05:00","0110 SE  SE","204","5","162","7","163","8","163","8","3","67.8","","56.5","67",""
"01/20/2015","22:05:00","0313 SW  SW","6","5","","","","","","","","65.8","","61.8","87","1016.4"
"01/20/2015","22:05:00","0313 SW  SW","12","5","313","0","316","1","316","1","63","","","","",""
"01/20/2015","22:05:00","0313 SW  SW","54","5","173","1","173","1","173","1","25","66.4","0.6","58.3","75",""
"01/20/2015","22:05:00","0313 SW  SW","162","5","167","2","173","3","168","4","6","","","","",""
"01/20/2015","22:05:00","0313 SW  SW","204","5","167","3","168","4","167","5","4","66.6","","57.6","73",""
"01/20/2015","22:05:00","0313 SW  SW","295","5","167","6","167","7","164","8","6","","","","",""
"01/20/2015","22:05:00","0313 SW  SW","394","5","181","6","176","7","179","8","7","","","","",""
"01/20/2015","22:05:00","0313 SW  SW","492","5","176","7","172","8","175","9","4","67.2","","56.2","68",""
"01/20/2015","22:10:00","0002 NW  SE","6","5","","","","","","","","","","","",""
"01/20/2015","22:10:00","0002 NW  SE","12","5","0","0","0","0","52","1","24","","","","",""
"01/20/2015","22:10:00","0002 NW  SE","54","5","113","1","127","2","79","2","19","66.7","","58.4","75",""
"01/20/2015","22:10:00","0002 NW  SE","90","5","127","2","130","2","130","2","19","","","","",""
"01/20/2015","22:10:00","0002 NW  SE","145","5","130","3","132","4","132","4","16","","","","",""
"01/20/2015","22:10:00","0002 NW  SE","204","5","163","4","164","5","164","5","15","67.4","","55.8","67",""
"01/20/2015","22:10:00","0006 NW  SE","6","5","","","","","","","","64.6","","58.7","81",""
"01/20/2015","22:10:00","0006 NW  SE","12","5","133","1","139","2","113","3","20","","","","",""
"01/20/2015","22:10:00","0006 NW  SE","54","5","117","1","111","3","112","4","18","64.7","0.2","59.4","83",""
"01/20/2015","22:10:00","0006 NW  SE","162","5","133","3","137","3","116","4","8","","","","",""
"01/20/2015","22:10:00","0006 NW  SE","204","5","138","5","146","5","146","5","8","66.8","","56.4","69",""
"01/20/2015","22:10:00","SLC 40","54","5","","","","","","","","","","","",""
"01/20/2015","22:10:00","SLC 41","230","5","167","6","157","7","159","8","5","","","","",""
"01/20/2015","22:10:00","SLC 41","231","5","165","6","157","7","151","8","5","","","","",""
"01/20/2015","22:10:00","0110 NW  SE","6","5","","","","","","","","64.8","","60.5","86",""
"01/20/2015","22:10:00","0110 NW  SE","12","5","128","1","132","2","115","3","10","","","","",""
