"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"12/04/2015","19:14:00","1798","5","3.0","0.000","-0.07","121.9","123.3","122.6","60.1","59.6","59.8","0.60","0.80","0.70","0","0","1"
"12/04/2015","19:14:00","1948","0","2.8","0.002","-0.07","125.4","127.1","126.3","60.3","59.8","60.0","0.50","0.70","0.62","0","0","1"
"12/04/2015","19:14:00","2098","8","2.6","0.003","-0.10","129.6","128.6","129.2","59.5","59.1","59.3","0.50","0.50","0.48","0","0","1"
"12/04/2015","19:14:00","2247","356","2.0","0.005","-0.07","126.9","124.6","125.9","60.0","59.5","59.7","0.40","0.80","0.61","0","0","1"
"12/04/2015","19:14:00","2397","332","1.7","0.006","-0.03","127.9","127.2","127.5","61.0","60.6","60.8","0.40","0.50","0.48","0","0","1"
"12/04/2015","19:14:00","2547","346","1.8","0.003","-0.06","126.9","123.9","125.7","60.4","60.0","60.2","0.40","0.60","0.49","0","0","1"
"12/04/2015","19:14:00","2697","271","1.8","0.015","-0.01","127.0","123.5","125.6","60.8","60.4","60.6","0.60","0.60","0.56","0","0","1"
"12/04/2015","19:14:00","2846","229","2.3","0.010","-0.06","129.8","130.5","130.1","60.3","59.6","59.9","0.60","0.60","0.61","0","0","1"
"12/04/2015","19:14:00","2996","229","5.2","0.019","-0.02","125.0","124.3","124.6","59.7","59.1","59.4","0.60","0.70","0.67","0","0","1"
"12/04/2015","19:14:00","3146","238","7.8","0.019","0.11","123.0","124.6","123.9","59.7","58.9","59.4","0.60","0.50","0.52","0","0","1"
"12/04/2015","19:14:00","3295","247","9.9","0.017","0.10","125.3","123.5","124.5","59.7","59.0","59.4","0.50","0.40","0.46","0","0","1"
"12/04/2015","19:14:00","3445","251","11.2","0.010","0.21","122.4","125.3","124.1","59.6","58.9","59.3","0.50","0.40","0.42","0","0","1"
"12/04/2015","19:14:00","3595","251","11.4","0.002","0.20","116.5","117.6","117.1","59.6","59.4","59.5","0.40","0.50","0.45","0","0","1"
"12/04/2015","19:14:00","3745","244","12.3","0.011","0.29","116.3","118.7","117.7","59.6","59.0","59.3","0.60","0.50","0.55","0","0","1"
"12/04/2015","19:14:00","3894","236","12.2","0.012","0.24","116.2","113.9","115.2","59.4","58.8","59.1","0.60","0.50","0.53","0","0","1"
"12/04/2015","19:14:00","4044","234","12.9","0.005","0.16","111.8","112.9","112.4","59.4","58.7","59.1","0.60","0.60","0.57","0","0","1"
"12/04/2015","19:14:00","4194","231","13.1","0.005","0.10","119.7","116.0","118.3","59.4","58.7","59.1","0.60","0.70","0.64","0","0","1"
