"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"07/17/2022","10:20:00","0002 NW  SE","6","5","","","","","","","","75.4","","72.9","92",""
"07/17/2022","10:20:00","0002 NW  SE","12","5","316","2","317","2","318","2","15","","","","",""
"07/17/2022","10:20:00","0002 NW  SE","54","5","7","1","5","2","5","2","28","78.9","3.5","76.1","91",""
"07/17/2022","10:20:00","0002 NW  SE","90","5","0","0","0","0","58","1","34","","","","",""
"07/17/2022","10:20:00","0002 NW  SE","145","5","0","0","122","1","146","1","9","","","","",""
"07/17/2022","10:20:00","0002 NW  SE","204","5","148","2","147","2","143","2","9","80.3","","74.3","82",""
"07/17/2022","10:20:00","SLC 40","150","5","","","","","","","","","","","",""
"07/17/2022","10:20:00","SLC 40","151","5","","","","","","","","","","","",""
"07/17/2022","10:20:00","SLC 40","152","5","","","","","","","","","","","",""
"07/17/2022","10:20:00","SLC 41","50","5","158","1","139","2","139","2","17","","","","",""
"07/17/2022","10:20:00","SLC 41","51","5","162","2","168","2","168","2","12","","","","",""
"07/17/2022","10:20:00","SLC 41","230","5","156","3","158","4","137","4","7","","","","",""
"07/17/2022","10:20:00","SLC 41","231","5","156","3","155","4","148","4","6","","","","",""
"07/17/2022","10:20:00","0110 NW  SE","6","5","","","","","","","","73.0","","72.7","99",""
"07/17/2022","10:20:00","0110 NW  SE","12","5","0","0","76","1","66","1","10","","","","",""
"07/17/2022","10:20:00","0110 NW  SE","54","5","131","1","135","1","129","1","5","78.7","5.7","75.9","91",""
"07/17/2022","10:20:00","0110 NW  SE","162","5","139","2","143","2","143","2","3","","","","",""
"07/17/2022","10:20:00","0110 NW  SE","204","5","142","2","141","3","142","3","5","79.0","","75.8","90",""
"07/17/2022","10:20:00","0313 NE  SW","6","5","","","","","","","","71.2","","70.6","98","1015.7"
"07/17/2022","10:20:00","0313 NE  SW","12","5","0","0","0","0","307","1","8","","","","",""
"07/17/2022","10:20:00","0313 NE  SW","54","5","29","1","29","1","29","1","15","76.5","5.3","76.5","100",""
"07/17/2022","10:20:00","0313 NE  SW","162","5","113","2","116","2","116","2","5","","","","",""
"07/17/2022","10:20:00","0313 NE  SW","204","5","120","2","119","2","119","2","5","78.0","","76.8","96",""
"07/17/2022","10:20:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"07/17/2022","10:20:00","0313 NE  SW","394","5","","","","","","","","","","","",""
