"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"08/26/2017","03:05:00","0002 NW  SE","6","5","","","","","","","","80.4","","75.9","86",""
"08/26/2017","03:05:00","0002 NW  SE","12","5","174","6","169","11","172","12","18","","","","",""
"08/26/2017","03:05:00","0002 NW  SE","54","5","170","12","174","17","174","17","9","81.2","0.8","74.6","80",""
"08/26/2017","03:05:00","0002 NW  SE","90","5","173","15","172","18","170","18","7","","","","",""
"08/26/2017","03:05:00","0002 NW  SE","145","5","177","16","177","18","177","18","5","","","","",""
"08/26/2017","03:05:00","0002 NW  SE","204","5","176","16","176","18","176","18","4","80.5","","74.5","82",""
"08/26/2017","03:05:00","0006 NW  SE","6","5","","","","","","","","78.6","","77.0","95",""
"08/26/2017","03:05:00","0006 NW  SE","12","5","174","2","145","5","154","7","22","","","","",""
"08/26/2017","03:05:00","0006 NW  SE","54","5","177","6","163","10","178","10","13","78.9","0.4","76.0","91",""
"08/26/2017","03:05:00","0006 NW  SE","162","5","179","11","169","14","171","14","5","","","","",""
"08/26/2017","03:05:00","0006 NW  SE","204","5","171","12","168","14","164","16","5","79.5","","76.3","90",""
"08/26/2017","03:05:00","SLC 40","54","5","","","","","","","","","","","",""
"08/26/2017","03:05:00","SLC 41","230","5","172","14","162","17","162","17","5","","","","",""
"08/26/2017","03:05:00","SLC 41","231","5","171","13","174","16","174","16","4","","","","",""
"08/26/2017","03:05:00","0110 NW  SE","6","5","","","","","","","","79.2","","77.1","93",""
"08/26/2017","03:05:00","0110 NW  SE","12","5","155","4","149","7","139","7","16","","","","",""
"08/26/2017","03:05:00","0110 NW  SE","54","5","147","6","151","10","151","10","11","79.4","0.2","76.3","90",""
"08/26/2017","03:05:00","0110 NW  SE","162","5","170","11","165","14","165","14","7","","","","",""
"08/26/2017","03:05:00","0110 NW  SE","204","5","165","12","171","15","172","16","5","79.5","","76.5","91",""
"08/26/2017","03:05:00","0313 NE  SW","6","5","","","","","","","","78.3","","76.2","93","1014.7"
"08/26/2017","03:05:00","0313 NE  SW","12","5","165","4","201","7","201","7","14","","","","",""
"08/26/2017","03:05:00","0313 NE  SW","54","5","163","7","160","11","160","11","11","78.9","0.6","76.2","91",""
"08/26/2017","03:05:00","0313 NE  SW","162","5","167","11","179","16","179","16","7","","","","",""
"08/26/2017","03:05:00","0313 NE  SW","204","5","170","13","175","17","175","17","6","79.6","","72.1","78",""
"08/26/2017","03:05:00","0313 NE  SW","295","5","160","15","162","17","157","17","5","","","","",""
"08/26/2017","03:05:00","0313 NE  SW","394","5","182","15","182","18","181","18","13","","","","",""
"08/26/2017","03:05:00","0313 NE  SW","492","5","176","17","188","21","188","21","6","78.6","","73.6","85",""
"08/26/2017","03:05:00","0002 SE  SE","6","5","","","","","","","","80.2","","74.8","84",""
