"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"05/16/2020","13:45:00","0002 NW  SE","6","5","","","","","","","","76.2","","73.1","90",""
"05/16/2020","13:45:00","0002 NW  SE","12","5","33","6","36","12","36","12","17","","","","",""
"05/16/2020","13:45:00","0002 NW  SE","54","5","34","10","55","16","55","16","12","75.0","-1.2","72.2","91",""
"05/16/2020","13:45:00","0002 NW  SE","90","5","42","11","69","17","69","17","9","","","","",""
"05/16/2020","13:45:00","0002 NW  SE","145","5","39","10","60","17","60","17","10","","","","",""
"05/16/2020","13:45:00","0002 NW  SE","204","5","","","","","","","","75.0","","72.2","91",""
"05/16/2020","13:45:00","0006 NW  SE","6","5","","","","","","","","74.4","","72.6","94",""
"05/16/2020","13:45:00","0006 NW  SE","12","5","46","6","52","12","44","12","17","","","","",""
"05/16/2020","13:45:00","0006 NW  SE","54","5","45","11","37","18","48","19","12","73.9","-0.5","71.4","92",""
"05/16/2020","13:45:00","0006 NW  SE","162","5","43","19","45","22","48","25","4","","","","",""
"05/16/2020","13:45:00","0006 NW  SE","204","5","47","19","43","22","52","25","4","72.7","","70.6","93",""
"05/16/2020","13:45:00","SLC 40","150","5","","","","","","","","","","","",""
"05/16/2020","13:45:00","SLC 40","151","5","","","","","","","","","","","",""
"05/16/2020","13:45:00","SLC 40","152","5","","","","","","","","","","","",""
"05/16/2020","13:45:00","SLC 41","50","5","52","15","55","20","58","23","7","","","","",""
"05/16/2020","13:45:00","SLC 41","51","5","56","13","50","23","50","23","9","","","","",""
"05/16/2020","13:45:00","SLC 41","230","5","58","21","61","26","61","26","3","","","","",""
"05/16/2020","13:45:00","SLC 41","231","5","59","16","64","23","64","23","4","","","","",""
"05/16/2020","13:45:00","0110 NW  SE","6","5","","","","","","","","74.3","","71.8","92",""
"05/16/2020","13:45:00","0110 NW  SE","12","5","52","8","62","15","65","17","16","","","","",""
"05/16/2020","13:45:00","0110 NW  SE","54","5","52","13","50","19","53","21","10","74.7","0.4","73.8","97",""
"05/16/2020","13:45:00","0110 NW  SE","162","5","59","19","60","24","60","24","5","","","","",""
"05/16/2020","13:45:00","0110 NW  SE","204","5","53","20","59","23","55","24","5","73.5","","70.7","91",""
"05/16/2020","13:45:00","0002 SE  SE","6","5","","","","","","","","76.4","","73.3","90",""
"05/16/2020","13:45:00","0002 SE  SE","12","5","36","7","49","12","49","12","15","","","","",""
"05/16/2020","13:45:00","0002 SE  SE","54","5","30","9","59","15","59","15","11","74.9","-1.5","72.1","91",""
"05/16/2020","13:45:00","0002 SE  SE","90","5","40","10","59","17","59","17","11","","","","",""
"05/16/2020","13:45:00","0002 SE  SE","145","5","32","11","52","18","52","18","10","","","","",""
"05/16/2020","13:45:00","0002 SE  SE","204","5","39","11","50","16","50","16","9","74.2","","71.4","91",""
"05/16/2020","13:45:00","0006 SE  SE","6","5","","","","","","","","74.0","","72.5","95",""
"05/16/2020","13:45:00","0006 SE  SE","12","5","41","6","64","13","64","13","17","","","","",""
"05/16/2020","13:45:00","0006 SE  SE","54","5","37","10","22","18","36","22","13","72.9","-1.1","71.7","96",""
"05/16/2020","13:45:00","0006 SE  SE","162","5","38","18","33","21","45","24","5","","","","",""
