"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"10/05/2017","03:16:01","RWP0002","0.130","0.1","290","0.00","0.00","0.00","","","9","10","10","","","13","13","13","",""
"10/05/2017","03:16:01","RWP0002","0.231","0.7","74","0.10","0.20","0.00","","","9","10","10","","","13","13","13","",""
"10/05/2017","03:16:01","RWP0002","0.332","3.8","20","0.10","1.10","-0.20","","","9","10","8","","","13","9","12","",""
"10/05/2017","03:16:01","RWP0002","0.434","9.1","79","0.00","0.60","-2.40","","","9","10","9","","","12","9","9","",""
"10/05/2017","03:16:01","RWP0002","0.535","9.7","80","-0.10","0.50","-2.60","","","9","10","8","","","12","10","9","",""
"10/05/2017","03:16:01","RWP0002","0.636","6.3","37","0.00","1.40","-1.00","","","9","10","10","","","11","8","9","",""
"10/05/2017","03:16:01","RWP0002","0.737","7.7","55","-0.10","1.10","-1.80","","","9","10","10","","","12","10","9","",""
"10/05/2017","03:16:01","RWP0002","0.838","6.0","54","-0.20","0.80","-1.40","","","9","10","10","","","12","11","10","",""
"10/05/2017","03:16:01","RWP0002","0.940","5.6","49","-0.20","0.90","-1.20","","","9","10","10","","","12","11","10","",""
"10/05/2017","03:16:01","RWP0002","1.041","5.7","51","-0.20","0.90","-1.30","","","9","10","8","","","11","10","9","",""
"10/05/2017","03:16:01","RWP0002","1.142","6.5","58","-0.10","0.90","-1.50","","","9","10","6","","","10","9","8","",""
"10/05/2017","03:16:01","RWP0002","1.243","11.2","71","-0.10","1.00","-2.90","","","9","10","6","","","9","8","8","",""
"10/05/2017","03:16:01","RWP0002","1.344","9.2","67","-0.10","0.90","-2.30","","","9","10","7","","","8","6","5","",""
"10/05/2017","03:16:01","RWP0002","1.445","10.3","71","-0.10","0.90","-2.70","","","9","10","7","","","8","5","2","",""
"10/05/2017","03:16:01","RWP0002","1.547","10.4","69","-0.30","0.80","-2.80","","","9","10","7","","","7","3","1","",""
"10/05/2017","03:16:01","RWP0002","1.648","10.7","74","-0.20","0.70","-3.00","","","9","10","8","","","5","0","1","",""
"10/05/2017","03:16:01","RWP0002","1.749","9.8","79","-0.10","0.50","-2.70","","","9","10","7","","","1","-3","2","",""
"10/05/2017","03:16:01","RWP0002","1.850","11.7","86","0.10","0.40","-3.00","","","7","10","8","","","-2","-5","-2","",""
"10/05/2017","03:16:01","RWP0002","1.951","11.5","89","0.00","0.20","-3.10","","","8","10","6","","","-9","-8","-5","",""
"10/05/2017","03:16:01","RWP0002","2.053","","","0.00","0.00","-2.70","","","9","9","5","","","-7","-10","-8","",""
"10/05/2017","03:16:01","RWP0002","2.154","13.4","101","0.10","-0.50","-3.40","","","9","10","8","","","0","-5","-6","",""
"10/05/2017","03:16:01","RWP0002","2.255","13.0","101","0.10","-0.50","-3.30","","","9","10","10","","","3","1","-1","",""
"10/05/2017","03:16:01","RWP0002","2.356","13.6","101","0.10","-0.50","-3.50","","","9","10","10","","","1","4","2","",""
"10/05/2017","03:16:01","RWP0002","2.457","12.9","98","-0.10","-0.40","-3.50","","","9","10","10","","","-2","0","0","",""
"10/05/2017","03:16:01","RWP0002","2.558","13.7","97","-0.10","-0.40","-3.80","","","9","10","10","","","-1","-2","-4","",""
"10/05/2017","03:16:01","RWP0002","2.660","15.0","99","-0.10","-0.60","-4.10","","","9","10","10","","","0","-1","-4","",""
"10/05/2017","03:16:01","RWP0002","2.761","15.8","97","-0.10","-0.50","-4.30","","","9","10","10","","","-3","-1","-3","",""
"10/05/2017","03:16:01","RWP0002","2.862","16.0","94","-0.30","-0.40","-4.50","","","9","10","10","","","-9","-3","-5","",""
"10/05/2017","03:16:01","RWP0002","2.963","15.7","93","-0.20","-0.30","-4.40","","","7","8","6","","","-15","-8","-8","",""
"10/05/2017","03:16:01","RWP0002","3.064","","","2.60","-0.20","-4.50","","","5","3","5","","","-19","-18","-14","",""
"10/05/2017","03:16:01","RWP0002","3.166","","","-1.30","3.20","2.50","","","5","5","2","","","-19","-18","-21","",""
"10/05/2017","03:16:01","RWP0002","3.267","","","7.40","-10.00","-8.60","","","3","3","3","","","-20","-20","-21","",""
"10/05/2017","03:16:01","RWP0002","3.368","","","9.50","3.10","-5.90","","","3","2","3","","","-20","-19","-18","",""
"10/05/2017","03:16:01","RWP0002","3.469","","","-6.00","0.60","8.90","","","3","3","3","","","-20","-20","-20","",""
"10/05/2017","03:16:01","RWP0002","3.570","","","2.00","-5.90","5.90","","","2","3","3","","","-18","-18","-19","",""
"10/05/2017","03:16:01","RWP0002","3.671","","","-5.10","-6.20","-9.50","","","3","4","2","","","-20","-21","-20","",""
"10/05/2017","03:16:01","RWP0002","3.773","","","-1.30","2.80","1.10","","","3","5","2","","","-18","-19","-18","",""
"10/05/2017","03:16:01","RWP0002","3.874","","","1.80","-9.20","8.70","","","3","4","3","","","-19","-18","-19","",""
"10/05/2017","03:16:01","RWP0002","3.975","","","-7.10","-8.50","7.50","","","4","6","4","","","-23","-19","-23","",""
"10/05/2017","03:16:01","RWP0002","4.076","","","8.70","-5.10","3.30","","","4","5","2","","","-18","-20","-21","",""
"10/05/2017","03:16:01","RWP0002","4.177","","","-6.60","1.30","7.80","","","2","3","3","","","-19","-17","-20","",""
"10/05/2017","03:16:01","RWP0002","4.279","","","-9.00","-6.40","6.90","","","3","2","2","","","-19","-19","-21","",""
"10/05/2017","03:16:01","RWP0002","4.380","","","1.60","6.70","-1.10","","","4","3","3","","","-19","-20","-19","",""
"10/05/2017","03:16:01","RWP0002","4.481","","","-7.00","-9.80","-6.00","","","4","3","3","","","-19","-19","-20","",""
"10/05/2017","03:16:01","RWP0002","4.582","","","-9.80","4.70","-8.40","","","2","2","3","","","-21","-18","-19","",""
"10/05/2017","03:16:01","RWP0002","4.683","","","0.90","-2.00","6.50","","","4","3","3","","","-18","-19","-18","",""
"10/05/2017","03:16:01","RWP0002","4.784","","","2.10","2.40","-2.70","","","5","3","3","","","-19","-19","-21","",""
"10/05/2017","03:16:01","RWP0002","4.886","","","-4.90","-8.20","-5.60","","","4","2","4","","","-20","-21","-19","",""
"10/05/2017","03:16:01","RWP0002","4.987","","","4.20","-5.40","-5.80","","","3","4","2","","","-19","-20","-17","",""
"10/05/2017","03:16:01","RWP0002","5.088","","","9.00","7.50","2.50","","","3","3","4","","","-18","-18","-19","",""
"10/05/2017","03:16:01","RWP0002","5.189","","","-6.10","-6.40","9.30","","","3","2","4","","","-20","-22","-19","",""
"10/05/2017","03:16:01","RWP0002","5.290","","","4.60","7.60","-2.50","","","2","4","3","","","-21","-18","-19","",""
"10/05/2017","03:16:01","RWP0002","5.392","","","-9.30","-4.60","-9.00","","","2","4","4","","","-20","-19","-20","",""
"10/05/2017","03:16:01","RWP0002","5.493","","","-9.10","9.20","-1.10","","","5","2","3","","","-18","-19","-19","",""
"10/05/2017","03:16:01","RWP0002","5.594","","","7.60","8.70","-5.30","","","3","3","3","","","-20","-19","-19","",""
"10/05/2017","03:16:01","RWP0002","5.695","","","5.40","-1.80","-2.40","","","3","3","2","","","-19","-20","-20","",""
"10/05/2017","03:16:01","RWP0002","5.796","","","5.50","4.80","-0.80","","","5","5","2","","","-16","-21","-19","",""
"10/05/2017","03:16:01","RWP0002","5.897","","","7.00","-4.20","0.90","","","2","4","2","","","-18","-17","-21","",""
"10/05/2017","03:16:01","RWP0002","5.999","","","6.50","-6.30","4.90","","","2","4","4","","","-18","-18","-18","",""
"10/05/2017","03:16:01","RWP0002","6.100","","","-7.50","4.50","-0.90","","","4","3","2","","","-20","-20","-21","",""
"10/05/2017","03:16:02","RWP0005","0.130","","","0.00","8.20","0.00","","","6","3","9","","","6","2","20","",""
"10/05/2017","03:16:02","RWP0005","0.231","","","0.10","3.70","-0.10","","","9","4","9","","","6","1","19","",""
"10/05/2017","03:16:02","RWP0005","0.332","13.4","41","0.10","3.70","-0.20","","","9","10","9","","","6","2","15","",""
"10/05/2017","03:16:02","RWP0005","0.434","13.9","46","0.10","3.80","-0.50","","","9","10","9","","","6","3","11","",""
"10/05/2017","03:16:02","RWP0005","0.535","14.5","49","0.10","3.80","-0.80","","","9","10","10","","","6","3","9","",""
"10/05/2017","03:16:02","RWP0005","0.636","15.3","48","0.00","4.00","-0.90","","","9","9","10","","","5","4","8","",""
"10/05/2017","03:16:02","RWP0005","0.737","15.4","50","-0.10","3.90","-1.10","","","9","10","10","","","5","3","8","",""
"10/05/2017","03:16:02","RWP0005","0.838","15.2","52","-0.10","3.90","-1.20","","","9","10","10","","","5","4","9","",""
"10/05/2017","03:16:02","RWP0005","0.940","14.9","50","-0.10","3.70","-1.10","","","9","10","10","","","6","6","10","",""
"10/05/2017","03:16:02","RWP0005","1.041","14.9","48","0.00","3.90","-0.90","","","9","10","10","","","6","4","9","",""
"10/05/2017","03:16:02","RWP0005","1.142","14.5","47","0.00","3.80","-0.70","","","9","10","10","","","4","2","7","",""
"10/05/2017","03:16:02","RWP0005","1.243","14.9","42","0.00","4.00","-0.40","","","9","10","9","","","2","-1","5","",""
"10/05/2017","03:16:02","RWP0005","1.344","13.8","51","0.10","3.60","-0.90","","","9","9","8","","","0","-4","3","",""
"10/05/2017","03:16:02","RWP0005","1.445","13.3","60","0.10","3.30","-1.40","","","9","9","9","","","-1","-5","1","",""
"10/05/2017","03:16:02","RWP0005","1.547","13.8","67","0.10","3.20","-1.90","","","9","10","9","","","-2","-5","0","",""
"10/05/2017","03:16:02","RWP0005","1.648","13.8","71","0.10","3.10","-2.10","","","9","10","10","","","-5","-7","-3","",""
"10/05/2017","03:16:02","RWP0005","1.749","13.5","73","0.10","2.90","-2.10","","","9","10","9","","","-6","-9","-5","",""
"10/05/2017","03:16:02","RWP0005","1.850","11.7","70","0.00","2.60","-1.70","","","9","10","7","","","-2","-8","-3","",""
"10/05/2017","03:16:02","RWP0005","1.951","12.2","78","0.00","2.40","-2.20","","","9","10","9","","","0","-4","-1","",""
"10/05/2017","03:16:02","RWP0005","2.053","12.5","78","0.00","2.50","-2.30","","","9","10","10","","","1","-2","1","",""
"10/05/2017","03:16:02","RWP0005","2.154","10.8","74","-0.10","2.20","-1.80","","","9","10","10","","","5","-1","3","",""
"10/05/2017","03:16:02","RWP0005","2.255","10.2","82","-0.10","1.80","-2.00","","","9","10","10","","","8","3","7","",""
"10/05/2017","03:16:02","RWP0005","2.356","10.8","89","0.00","1.70","-2.30","","","9","10","10","","","6","5","9","",""
"10/05/2017","03:16:02","RWP0005","2.457","11.1","91","0.00","1.70","-2.40","","","9","10","10","","","3","4","7","",""
"10/05/2017","03:16:02","RWP0005","2.558","12.0","88","0.00","2.00","-2.50","","","9","10","10","","","1","2","4","",""
"10/05/2017","03:16:02","RWP0005","2.660","13.5","83","0.10","2.50","-2.60","","","9","8","9","","","-3","0","2","",""
"10/05/2017","03:16:02","RWP0005","2.761","","","-0.20","2.60","-2.70","","","7","6","5","","","-9","-3","0","",""
"10/05/2017","03:16:02","RWP0005","2.862","","","-0.20","2.90","5.20","","","4","5","6","","","-12","-7","-4","",""
"10/05/2017","03:16:02","RWP0005","2.963","25.2","266","5.10","-4.40","5.10","","","5","10","8","","","-13","-8","-6","",""
"10/05/2017","03:16:02","RWP0005","3.064","35.5","217","5.20","-4.50","5.20","","","6","10","9","","","-13","-10","-9","",""
"10/05/2017","03:16:02","RWP0005","3.166","27.8","264","-6.40","-5.00","5.50","","","5","8","10","","","-15","-12","-11","",""
"10/05/2017","03:16:02","RWP0005","3.267","44.1","309","-5.90","-5.20","6.10","","","7","7","10","","","-14","-14","-14","",""
"10/05/2017","03:16:02","RWP0005","3.368","","","-6.10","-5.90","6.70","","","8","5","5","","","-12","-16","-14","",""
"10/05/2017","03:16:02","RWP0005","3.469","47.3","305","-5.90","-5.90","6.90","","","8","6","6","","","-12","-20","-15","",""
"10/05/2017","03:16:02","RWP0005","3.570","","","-6.10","-5.30","-7.70","","","5","4","3","","","-11","-17","-20","",""
"10/05/2017","03:16:02","RWP0005","3.671","","","-6.00","10.00","6.50","","","6","3","4","","","-12","-22","-16","",""
"10/05/2017","03:16:02","RWP0005","3.773","","","5.70","6.50","-1.60","","","5","2","3","","","-15","-21","-20","",""
"10/05/2017","03:16:02","RWP0005","3.874","","","5.90","-5.80","8.40","","","5","3","3","","","-14","-19","-20","",""
"10/05/2017","03:16:02","RWP0005","3.975","","","5.90","8.20","-6.00","","","4","3","4","","","-12","-18","-19","",""
"10/05/2017","03:16:02","RWP0005","4.076","","","6.20","-3.90","8.10","","","6","3","3","","","-15","-18","-19","",""
"10/05/2017","03:16:02","RWP0005","4.177","","","-6.00","-3.50","-5.30","","","4","3","3","","","-15","-19","-18","",""
"10/05/2017","03:16:02","RWP0005","4.279","","","-6.90","2.60","-8.50","","","4","2","2","","","-18","-20","-20","",""
"10/05/2017","03:16:02","RWP0005","4.380","","","-6.40","3.40","1.50","","","4","2","2","","","-20","-19","-21","",""
"10/05/2017","03:16:02","RWP0005","4.481","","","-5.80","-8.30","1.90","","","4","4","3","","","-19","-19","-19","",""
"10/05/2017","03:16:02","RWP0005","4.582","","","-4.70","3.60","-6.90","","","3","3","3","","","-19","-20","-19","",""
"10/05/2017","03:16:02","RWP0005","4.683","","","2.60","7.00","3.90","","","2","2","2","","","-19","-18","-20","",""
"10/05/2017","03:16:02","RWP0005","4.784","","","-5.80","9.60","-9.50","","","3","2","2","","","-19","-19","-17","",""
"10/05/2017","03:16:02","RWP0005","4.886","","","3.00","-3.50","1.30","","","2","3","2","","","-22","-20","-19","",""
