"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"05/15/2021","19:00:00","SLC 40","150","5","","","","","","","","","","","",""
"05/15/2021","19:00:00","SLC 40","151","5","","","","","","","","","","","",""
"05/15/2021","19:00:00","SLC 40","152","5","","","","","","","","","","","",""
"05/15/2021","19:00:00","SLC 41","50","5","18","11","18","17","18","17","10","","","","",""
"05/15/2021","19:00:00","SLC 41","51","5","16","7","348","13","30","15","11","","","","",""
"05/15/2021","19:00:00","SLC 41","230","5","22","16","24","19","30","19","5","","","","",""
"05/15/2021","19:00:00","SLC 41","231","5","17","10","20","15","20","15","6","","","","",""
"05/15/2021","19:00:00","0313 NE  SW","6","5","","","","","","","","79.5","","56.9","46","1021.1"
"05/15/2021","19:00:00","0313 NE  SW","12","5","26","7","2","14","12","15","25","","","","",""
"05/15/2021","19:00:00","0313 NE  SW","54","5","33","11","33","16","21","17","13","76.0","-3.5","56.6","51",""
"05/15/2021","19:00:00","0313 NE  SW","162","5","29","14","29","17","18","20","10","","","","",""
"05/15/2021","19:00:00","0313 NE  SW","204","5","26","14","21","17","10","18","10","74.8","","54.4","49",""
"05/15/2021","19:00:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"05/15/2021","19:00:00","0313 NE  SW","394","5","39","24","37","28","31","28","9","","","","",""
"05/15/2021","19:00:00","0313 NE  SW","492","5","","","","","","","","","","","51",""
"05/15/2021","19:00:00","0313 SW  SW","6","5","","","","","","","","79.8","","59.0","49",""
"05/15/2021","19:00:00","0313 SW  SW","12","5","29","7","18","14","23","15","16","","","","",""
"05/15/2021","19:00:00","0313 SW  SW","54","5","35","9","17","14","9","18","12","76.8","-3.0","55.7","48",""
"05/15/2021","19:00:00","0313 SW  SW","162","5","37","9","42","13","19","18","10","","","","",""
"05/15/2021","19:00:00","0313 SW  SW","204","5","31","11","30","14","10","19","9","77.8","","52.9","42",""
"05/15/2021","19:00:00","0313 SW  SW","295","5","","","","","","","","","","","",""
"05/15/2021","19:00:00","0313 SW  SW","394","5","","","","","","","","","","","",""
"05/15/2021","19:00:00","0313 SW  SW","492","5","","","","","","","","73.7","","58.5","59",""
"05/15/2021","19:00:00","0002 SE  NW","6","5","","","","","","","","79.3","","59.6","51",""
"05/15/2021","19:00:00","0002 SE  NW","12","5","23","9","37","17","37","17","18","","","","",""
"05/15/2021","19:00:00","0002 SE  NW","54","5","21","14","28","21","356","22","14","76.2","-3.1","57.3","52",""
"05/15/2021","19:00:00","0002 SE  NW","90","5","19","16","23","22","14","22","12","","","","",""
"05/15/2021","19:00:00","0002 SE  NW","145","5","18","17","21","22","21","22","11","","","","",""
"05/15/2021","19:00:00","0002 SE  NW","204","5","19","17","23","24","23","24","10","75.5","","57.7","54",""
"05/15/2021","19:00:00","0002 NW  NW","6","5","","","","","","","","79.5","","59.8","51",""
"05/15/2021","19:00:00","0002 NW  NW","12","5","21","9","9","18","9","18","21","","","","",""
"05/15/2021","19:00:00","0002 NW  NW","54","5","24","15","26","22","26","22","15","76.4","-3.1","58.0","53",""
"05/15/2021","19:00:00","0002 NW  NW","90","5","24","16","28","22","21","22","13","","","","",""
"05/15/2021","19:00:00","0002 NW  NW","145","5","23","17","27","22","27","22","11","","","","",""
"05/15/2021","19:00:00","0002 NW  NW","204","5","23","17","28","24","28","24","9","75.0","","56.7","53",""
"05/15/2021","19:00:00","0006 SE  NW","6","5","","","","","","","","79.3","","59.6","51",""
"05/15/2021","19:00:00","0006 SE  NW","12","5","23","5","27","14","40","15","22","","","","",""
