"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"03/01/2016","20:31:05","RWP0003","0.130","7.8","171","-0.20","-2.10","-1.10","","","9","7","9","","","21","20","20","",""
"03/01/2016","20:31:05","RWP0003","0.231","6.6","163","-0.10","-1.60","-1.10","","","9","8","10","","","24","24","24","",""
"03/01/2016","20:31:05","RWP0003","0.332","7.8","165","0.00","-1.70","-1.10","","","9","10","10","","","24","24","26","",""
"03/01/2016","20:31:05","RWP0003","0.434","7.7","163","0.10","-1.60","-1.10","","","9","10","10","","","23","24","23","",""
"03/01/2016","20:31:05","RWP0003","0.535","7.7","163","0.10","-1.60","-1.10","","","9","10","10","","","18","21","17","",""
"03/01/2016","20:31:05","RWP0003","0.636","7.3","166","0.00","-1.70","-1.00","","","9","10","10","","","12","15","10","",""
"03/01/2016","20:31:05","RWP0003","0.737","6.6","173","-0.10","-1.70","-0.80","","","9","10","10","","","3","8","3","",""
"03/01/2016","20:31:05","RWP0003","0.838","6.7","199","-0.10","-1.90","0.00","","","9","10","10","","","-1","1","-2","",""
"03/01/2016","20:31:05","RWP0003","0.940","7.2","214","-0.10","-1.90","0.50","","","9","10","10","","","-3","-1","-3","",""
"03/01/2016","20:31:05","RWP0003","1.041","7.6","222","-0.10","-2.00","0.80","","","9","10","10","","","-5","-4","-5","",""
"03/01/2016","20:31:05","RWP0003","1.142","8.1","237","-0.30","-2.00","1.10","","","9","10","10","","","-8","-6","-7","",""
"03/01/2016","20:31:05","RWP0003","1.243","9.1","232","0.00","-2.00","1.40","","","9","10","10","","","-9","-6","-8","",""
"03/01/2016","20:31:05","RWP0003","1.344","9.7","236","-0.10","-2.10","1.60","","","9","10","10","","","-9","-8","-9","",""
"03/01/2016","20:31:05","RWP0003","1.445","10.3","241","-0.20","-2.20","1.70","","","9","10","10","","","-6","-8","-7","",""
"03/01/2016","20:31:05","RWP0003","1.547","10.8","242","-0.20","-2.20","1.80","","","9","10","10","","","-6","-6","-6","",""
"03/01/2016","20:31:05","RWP0003","1.648","10.9","245","-0.30","-2.30","1.90","","","9","10","10","","","-6","-6","-7","",""
"03/01/2016","20:31:05","RWP0003","1.749","10.9","244","-0.20","-2.20","1.90","","","9","10","10","","","-5","-6","-7","",""
"03/01/2016","20:31:05","RWP0003","1.850","10.2","249","-0.20","-1.90","2.00","","","9","10","10","","","0","-2","-3","",""
"03/01/2016","20:31:05","RWP0003","1.951","10.1","252","-0.20","-1.80","2.00","","","9","10","10","","","0","2","1","",""
"03/01/2016","20:31:05","RWP0003","2.053","10.4","255","-0.20","-1.70","2.10","","","9","10","10","","","-3","0","-1","",""
"03/01/2016","20:31:05","RWP0003","2.154","10.5","267","-0.30","-1.20","2.40","","","9","10","10","","","-7","-4","-5","",""
"03/01/2016","20:31:05","RWP0003","2.255","10.7","281","-0.20","-0.50","2.60","","","8","9","10","","","-12","-7","-9","",""
"03/01/2016","20:31:05","RWP0003","2.356","10.6","276","-1.50","-0.50","2.80","","","4","8","7","","","-16","-15","-16","",""
"03/01/2016","20:31:05","RWP0003","2.457","","","-1.70","-0.80","2.70","","","3","4","3","","","-18","-19","-18","",""
"03/01/2016","20:31:05","RWP0003","2.558","","","-1.40","-4.70","3.90","","","4","3","4","","","-21","-20","-22","",""
"03/01/2016","20:31:05","RWP0003","2.660","","","-2.30","1.00","7.00","","","4","2","3","","","-20","-23","-22","",""
