"Event Date","Event Time","Mill Number","One Minute Mean"
"02/04/2021","02:19:00","1","132"
"02/04/2021","02:19:00","2","97"
"02/04/2021","02:19:00","4","184"
"02/04/2021","02:19:00","5","85"
"02/04/2021","02:19:00","6","99"
"02/04/2021","02:19:00","7","53"
"02/04/2021","02:19:00","8","129"
"02/04/2021","02:19:00","9","124"
"02/04/2021","02:19:00","11","72"
"02/04/2021","02:19:00","12","135"
"02/04/2021","02:19:00","14","121"
"02/04/2021","02:19:00","15","80"
"02/04/2021","02:19:00","16","73"
"02/04/2021","02:19:00","17","129"
"02/04/2021","02:19:00","18","66"
"02/04/2021","02:19:00","19","95"
"02/04/2021","02:19:00","20","79"
"02/04/2021","02:19:00","21","79"
"02/04/2021","02:19:00","22","55"
"02/04/2021","02:19:00","24","89"
"02/04/2021","02:19:00","25","79"
"02/04/2021","02:19:00","26","107"
"02/04/2021","02:19:00","27","49"
"02/04/2021","02:19:00","28","96"
"02/04/2021","02:19:00","29","51"
"02/04/2021","02:19:00","30","64"
"02/04/2021","02:19:00","31","74"
"02/04/2021","02:19:00","32","69"
"02/04/2021","02:19:00","34","116"
"02/04/2021","02:20:00","1","135"
"02/04/2021","02:20:00","2","103"
"02/04/2021","02:20:00","4","180"
"02/04/2021","02:20:00","5","82"
"02/04/2021","02:20:00","6","102"
"02/04/2021","02:20:00","7","63"
"02/04/2021","02:20:00","8","125"
"02/04/2021","02:20:00","9","114"
"02/04/2021","02:20:00","11","76"
"02/04/2021","02:20:00","12","133"
"02/04/2021","02:20:00","14","127"
"02/04/2021","02:20:00","15","81"
"02/04/2021","02:20:00","16","72"
"02/04/2021","02:20:00","17","118"
"02/04/2021","02:20:00","18","62"
"02/04/2021","02:20:00","19","94"
"02/04/2021","02:20:00","20","76"
"02/04/2021","02:20:00","21","76"
"02/04/2021","02:20:00","22","49"
"02/04/2021","02:20:00","24","79"
"02/04/2021","02:20:00","25","69"
"02/04/2021","02:20:00","26","112"
"02/04/2021","02:20:00","27","46"
"02/04/2021","02:20:00","28","100"
"02/04/2021","02:20:00","29","54"
"02/04/2021","02:20:00","30","64"
"02/04/2021","02:20:00","31","73"
"02/04/2021","02:20:00","32","60"
"02/04/2021","02:20:00","34","110"
"02/04/2021","02:21:00","1","140"
"02/04/2021","02:21:00","2","101"
"02/04/2021","02:21:00","4","189"
"02/04/2021","02:21:00","5","87"
"02/04/2021","02:21:00","6","106"
"02/04/2021","02:21:00","7","85"
"02/04/2021","02:21:00","8","137"
"02/04/2021","02:21:00","9","114"
"02/04/2021","02:21:00","11","79"
"02/04/2021","02:21:00","12","130"
"02/04/2021","02:21:00","14","126"
"02/04/2021","02:21:00","15","86"
"02/04/2021","02:21:00","16","73"
"02/04/2021","02:21:00","17","118"
"02/04/2021","02:21:00","18","61"
"02/04/2021","02:21:00","19","95"
"02/04/2021","02:21:00","20","78"
"02/04/2021","02:21:00","21","74"
"02/04/2021","02:21:00","22","45"
"02/04/2021","02:21:00","24","79"
"02/04/2021","02:21:00","25","66"
"02/04/2021","02:21:00","26","122"
"02/04/2021","02:21:00","27","40"
"02/04/2021","02:21:00","28","105"
"02/04/2021","02:21:00","29","60"
"02/04/2021","02:21:00","30","64"
"02/04/2021","02:21:00","31","73"
"02/04/2021","02:21:00","32","67"
"02/04/2021","02:21:00","34","109"
"02/04/2021","02:22:00","1","141"
"02/04/2021","02:22:00","2","96"
"02/04/2021","02:22:00","4","184"
"02/04/2021","02:22:00","5","92"
"02/04/2021","02:22:00","6","107"
"02/04/2021","02:22:00","7","104"
"02/04/2021","02:22:00","8","125"
"02/04/2021","02:22:00","9","121"
"02/04/2021","02:22:00","11","81"
"02/04/2021","02:22:00","12","127"
"02/04/2021","02:22:00","14","128"
"02/04/2021","02:22:00","15","92"
"02/04/2021","02:22:00","16","79"
"02/04/2021","02:22:00","17","108"
"02/04/2021","02:22:00","18","63"
"02/04/2021","02:22:00","19","92"
"02/04/2021","02:22:00","20","79"
"02/04/2021","02:22:00","21","73"
"02/04/2021","02:22:00","22","38"
"02/04/2021","02:22:00","24","81"
"02/04/2021","02:22:00","25","67"
"02/04/2021","02:22:00","26","120"
"02/04/2021","02:22:00","27","51"
"02/04/2021","02:22:00","28","114"
"02/04/2021","02:22:00","29","55"
"02/04/2021","02:22:00","30","65"
"02/04/2021","02:22:00","31","73"
"02/04/2021","02:22:00","32","82"
"02/04/2021","02:22:00","34","107"
"02/04/2021","02:23:00","1","145"
"02/04/2021","02:23:00","2","93"
"02/04/2021","02:23:00","4","182"
"02/04/2021","02:23:00","5","88"
"02/04/2021","02:23:00","6","105"
"02/04/2021","02:23:00","7","118"
"02/04/2021","02:23:00","8","130"
"02/04/2021","02:23:00","9","123"
"02/04/2021","02:23:00","11","79"
"02/04/2021","02:23:00","12","126"
"02/04/2021","02:23:00","14","130"
"02/04/2021","02:23:00","15","90"
"02/04/2021","02:23:00","16","76"
"02/04/2021","02:23:00","17","104"
"02/04/2021","02:23:00","18","62"
"02/04/2021","02:23:00","19","91"
"02/04/2021","02:23:00","20","78"
"02/04/2021","02:23:00","21","74"
"02/04/2021","02:23:00","22","34"
"02/04/2021","02:23:00","24","73"
"02/04/2021","02:23:00","25","63"
"02/04/2021","02:23:00","26","113"
"02/04/2021","02:23:00","27","51"
"02/04/2021","02:23:00","28","115"
"02/04/2021","02:23:00","29","47"
"02/04/2021","02:23:00","30","66"
