"Event Date","Event Time","Mill Number","One Minute Mean"
"08/28/2021","03:37:00","1","254"
"08/28/2021","03:37:00","2","172"
"08/28/2021","03:37:00","4","253"
"08/28/2021","03:37:00","5","104"
"08/28/2021","03:37:00","6","139"
"08/28/2021","03:37:00","7","119"
"08/28/2021","03:37:00","8","216"
"08/28/2021","03:37:00","9","248"
"08/28/2021","03:37:00","10","137"
"08/28/2021","03:37:00","11","145"
"08/28/2021","03:37:00","12","147"
"08/28/2021","03:37:00","14","179"
"08/28/2021","03:37:00","15","190"
"08/28/2021","03:37:00","16","324"
"08/28/2021","03:37:00","17","103"
"08/28/2021","03:37:00","18","143"
"08/28/2021","03:37:00","19","262"
"08/28/2021","03:37:00","20","158"
"08/28/2021","03:37:00","21","73"
"08/28/2021","03:37:00","22","113"
"08/28/2021","03:37:00","24","138"
"08/28/2021","03:37:00","25","154"
"08/28/2021","03:37:00","26","281"
"08/28/2021","03:37:00","27","162"
"08/28/2021","03:37:00","28","182"
"08/28/2021","03:37:00","29","83"
"08/28/2021","03:37:00","30","157"
"08/28/2021","03:37:00","31","185"
"08/28/2021","03:37:00","32","152"
"08/28/2021","03:37:00","34","134"
"08/28/2021","03:37:00","35","259"
"08/28/2021","03:38:00","1","264"
"08/28/2021","03:38:00","2","167"
"08/28/2021","03:38:00","4","246"
"08/28/2021","03:38:00","5","99"
"08/28/2021","03:38:00","6","135"
"08/28/2021","03:38:00","7","116"
"08/28/2021","03:38:00","8","210"
"08/28/2021","03:38:00","9","264"
"08/28/2021","03:38:00","10","134"
"08/28/2021","03:38:00","11","138"
"08/28/2021","03:38:00","12","149"
"08/28/2021","03:38:00","14","179"
"08/28/2021","03:38:00","15","176"
"08/28/2021","03:38:00","16","335"
"08/28/2021","03:38:00","17","105"
"08/28/2021","03:38:00","18","131"
"08/28/2021","03:38:00","19","209"
"08/28/2021","03:38:00","20","167"
"08/28/2021","03:38:00","21","78"
"08/28/2021","03:38:00","22","119"
"08/28/2021","03:38:00","24","140"
"08/28/2021","03:38:00","25","163"
"08/28/2021","03:38:00","26","292"
"08/28/2021","03:38:00","27","163"
"08/28/2021","03:38:00","28","167"
"08/28/2021","03:38:00","29","83"
"08/28/2021","03:38:00","30","159"
"08/28/2021","03:38:00","31","182"
"08/28/2021","03:38:00","32","152"
"08/28/2021","03:38:00","34","138"
"08/28/2021","03:38:00","35","247"
"08/28/2021","03:39:00","1","241"
"08/28/2021","03:39:00","2","173"
"08/28/2021","03:39:00","4","247"
"08/28/2021","03:39:00","5","109"
"08/28/2021","03:39:00","6","133"
"08/28/2021","03:39:00","7","114"
"08/28/2021","03:39:00","8","214"
"08/28/2021","03:39:00","9","282"
"08/28/2021","03:39:00","10","138"
"08/28/2021","03:39:00","11","148"
"08/28/2021","03:39:00","12","141"
"08/28/2021","03:39:00","14","178"
"08/28/2021","03:39:00","15","175"
"08/28/2021","03:39:00","16","320"
"08/28/2021","03:39:00","17","105"
"08/28/2021","03:39:00","18","132"
"08/28/2021","03:39:00","19","195"
"08/28/2021","03:39:00","20","172"
"08/28/2021","03:39:00","21","80"
"08/28/2021","03:39:00","22","130"
"08/28/2021","03:39:00","24","140"
"08/28/2021","03:39:00","25","154"
