"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"08/28/2021","03:40:00","0002 NW  SE","6","5","","","","","","","","79.2","","78.9","99",""
"08/28/2021","03:40:00","0002 NW  SE","12","5","67","2","79","3","71","3","17","","","","",""
"08/28/2021","03:40:00","0002 NW  SE","54","5","82","4","81","5","79","6","9","80.4","1.2","78.8","95",""
"08/28/2021","03:40:00","0002 NW  SE","90","5","92","4","83","7","83","7","7","","","","",""
"08/28/2021","03:40:00","0002 NW  SE","145","5","94","6","97","8","97","8","4","","","","",""
"08/28/2021","03:40:00","0002 NW  SE","204","5","104","7","105","10","105","10","4","81.4","","77.5","88",""
"08/28/2021","03:40:00","0006 NW  SE","6","5","","","","","","","","79.9","","79.0","97",""
"08/28/2021","03:40:00","0006 NW  SE","12","5","93","1","84","3","84","3","19","","","","",""
"08/28/2021","03:40:00","0006 NW  SE","54","5","108","4","107","5","108","6","7","80.5","0.6","78.6","94",""
"08/28/2021","03:40:00","0006 NW  SE","162","5","103","9","103","11","103","11","2","","","","",""
"08/28/2021","03:40:00","0006 NW  SE","204","5","110","9","111","10","111","10","2","81.0","","76.4","86",""
"08/28/2021","03:40:00","SLC 40","150","5","","","","","","","","","","","",""
"08/28/2021","03:40:00","SLC 40","151","5","","","","","","","","","","","",""
"08/28/2021","03:40:00","SLC 40","152","5","","","","","","","","","","","",""
"08/28/2021","03:40:00","SLC 41","50","5","67","3","68","4","64","5","5","","","","",""
"08/28/2021","03:40:00","SLC 41","51","5","63","3","65","4","66","4","7","","","","",""
"08/28/2021","03:40:00","SLC 41","230","5","104","7","102","9","102","9","8","","","","",""
"08/28/2021","03:40:00","SLC 41","231","5","104","9","106","11","106","11","6","","","","",""
"08/28/2021","03:40:00","0110 NW  SE","6","5","","","","","","","","79.6","","79.3","99",""
"08/28/2021","03:40:00","0110 NW  SE","12","5","63","1","59","2","54","3","14","","","","",""
"08/28/2021","03:40:00","0110 NW  SE","54","5","79","3","76","4","67","4","12","80.1","0.5","79.8","99",""
"08/28/2021","03:40:00","0110 NW  SE","162","5","85","6","90","8","90","8","17","","","","",""
"08/28/2021","03:40:00","0110 NW  SE","204","5","103","9","104","10","104","10","14","81.0","","77.5","89",""
"08/28/2021","03:40:00","0313 NE  SW","6","5","","","","","","","","78.3","","78.3","100","1017.7"
"08/28/2021","03:40:00","0313 NE  SW","12","5","66","1","70","2","86","2","16","","","","",""
"08/28/2021","03:40:00","0313 NE  SW","54","5","74","4","68","5","84","5","8","78.8","0.5","76.6","93",""
"08/28/2021","03:40:00","0313 NE  SW","162","5","75","7","81","8","81","9","4","","","","",""
"08/28/2021","03:40:00","0313 NE  SW","204","5","81","8","80","9","85","9","4","80.2","","77.0","90",""
"08/28/2021","03:40:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"08/28/2021","03:40:00","0313 NE  SW","394","5","115","18","116","20","116","20","8","","","","",""
"08/28/2021","03:40:00","0313 NE  SW","492","5","","","","","","","","","","","86",""
"08/28/2021","03:40:00","0002 SE  SE","6","5","","","","","","","","79.1","","77.5","95",""
"08/28/2021","03:40:00","0002 SE  SE","12","5","61","2","65","3","67","3","19","","","","",""
"08/28/2021","03:40:00","0002 SE  SE","54","5","80","4","88","6","84","6","10","80.1","1.0","77.9","93",""
"08/28/2021","03:40:00","0002 SE  SE","90","5","89","6","87","7","84","8","7","","","","",""
"08/28/2021","03:40:00","0002 SE  SE","145","5","95","8","98","9","94","10","5","","","","",""
"08/28/2021","03:40:00","0002 SE  SE","204","5","97","9","102","10","90","11","5","81.8","","79.6","93",""
"08/28/2021","03:40:00","0006 SE  SE","6","5","","","","","","","","79.7","","79.4","99",""
"08/28/2021","03:40:00","0006 SE  SE","12","5","93","1","90","3","90","3","23","","","","",""
"08/28/2021","03:40:00","0006 SE  SE","54","5","100","4","96","6","108","7","8","81.0","1.3","78.5","92",""
"08/28/2021","03:40:00","0006 SE  SE","162","5","103","10","104","10","103","11","3","","","","",""
"08/28/2021","03:40:00","0006 SE  SE","204","5","107","11","108","11","109","12","2","81.8","","77.9","88",""
"08/28/2021","03:40:00","0110 SE  SE","6","5","","","","","","","","78.5","","78.5","100",""
"08/28/2021","03:40:00","0110 SE  SE","12","5","0","0","76","1","51","2","14","","","","",""
"08/28/2021","03:40:00","0110 SE  SE","54","5","0","0","3","1","12","2","6","80.5","2.0","78.9","95",""
"08/28/2021","03:40:00","0110 SE  SE","162","5","97","7","98","8","98","8","18","","","","",""
"08/28/2021","03:40:00","0110 SE  SE","204","5","109","10","111","11","111","11","17","80.8","","76.2","86",""
"08/28/2021","03:40:00","0313 SW  SW","6","5","","","","","","","","78.3","","78.0","99",""
"08/28/2021","03:40:00","0313 SW  SW","12","5","63","1","61","2","58","2","14","","","","",""
"08/28/2021","03:40:00","0313 SW  SW","54","5","72","4","74","5","76","6","7","79.1","0.8","77.2","94",""
"08/28/2021","03:40:00","0313 SW  SW","162","5","78","8","83","9","81","9","4","","","","",""
"08/28/2021","03:40:00","0313 SW  SW","204","5","71","8","71","9","76","10","4","80.5","","77.3","90",""
"08/28/2021","03:40:00","0313 SW  SW","295","5","","","","","","","","","","","",""
"08/28/2021","03:40:00","0313 SW  SW","394","5","","","","","","","","","","","",""
"08/28/2021","03:40:00","0313 SW  SW","492","5","","","","","","","","","","","",""
"08/28/2021","03:40:00","VAB 01","195","5","","","","","","","","84.1","","74.1","72",""
"08/28/2021","03:40:00","VAB 01","359","5","","","","","","","","81.8","","73.9","77",""
"08/28/2021","03:45:00","0002 NW  SE","6","5","","","","","","","","79.0","","78.7","99",""
"08/28/2021","03:45:00","0002 NW  SE","12","5","65","2","70","3","79","3","14","","","","",""
"08/28/2021","03:45:00","0002 NW  SE","54","5","79","5","79","6","79","6","8","80.3","1.3","78.7","95",""
