"Event Date","Event Time","Mill Number","One Minute Mean"
"01/28/2022","18:16:00","1","388"
"01/28/2022","18:16:00","2","247"
"01/28/2022","18:16:00","4","325"
"01/28/2022","18:16:00","5","131"
"01/28/2022","18:16:00","6","194"
"01/28/2022","18:16:00","7","208"
"01/28/2022","18:16:00","8","276"
"01/28/2022","18:16:00","9","270"
"01/28/2022","18:16:00","10","167"
"01/28/2022","18:16:00","11","152"
"01/28/2022","18:16:00","12","224"
"01/28/2022","18:16:00","14","183"
"01/28/2022","18:16:00","15","137"
"01/28/2022","18:16:00","16","205"
"01/28/2022","18:16:00","17","168"
"01/28/2022","18:16:00","18","161"
"01/28/2022","18:16:00","19","145"
"01/28/2022","18:16:00","20","118"
"01/28/2022","18:16:00","21","95"
"01/28/2022","18:16:00","22","113"
"01/28/2022","18:16:00","24","106"
"01/28/2022","18:16:00","25","161"
"01/28/2022","18:16:00","26","147"
"01/28/2022","18:16:00","27","78"
"01/28/2022","18:16:00","28","53"
"01/28/2022","18:16:00","29","93"
"01/28/2022","18:16:00","30","117"
"01/28/2022","18:16:00","31","115"
"01/28/2022","18:16:00","32","115"
"01/28/2022","18:16:00","34","143"
"01/28/2022","18:16:00","35","225"
"01/28/2022","18:17:00","1","389"
"01/28/2022","18:17:00","2","242"
"01/28/2022","18:17:00","4","382"
"01/28/2022","18:17:00","5","136"
"01/28/2022","18:17:00","6","168"
"01/28/2022","18:17:00","7","208"
"01/28/2022","18:17:00","8","305"
"01/28/2022","18:17:00","9","268"
"01/28/2022","18:17:00","10","158"
"01/28/2022","18:17:00","11","149"
"01/28/2022","18:17:00","12","218"
"01/28/2022","18:17:00","14","172"
"01/28/2022","18:17:00","15","144"
"01/28/2022","18:17:00","16","216"
"01/28/2022","18:17:00","17","170"
"01/28/2022","18:17:00","18","166"
"01/28/2022","18:17:00","19","140"
"01/28/2022","18:17:00","20","122"
"01/28/2022","18:17:00","21","106"
"01/28/2022","18:17:00","22","105"
"01/28/2022","18:17:00","24","111"
"01/28/2022","18:17:00","25","140"
"01/28/2022","18:17:00","26","134"
"01/28/2022","18:17:00","27","73"
"01/28/2022","18:17:00","28","43"
"01/28/2022","18:17:00","29","78"
"01/28/2022","18:17:00","30","125"
"01/28/2022","18:17:00","31","114"
"01/28/2022","18:17:00","32","103"
"01/28/2022","18:17:00","34","105"
"01/28/2022","18:17:00","35","214"
"01/28/2022","18:18:00","1","410"
"01/28/2022","18:18:00","2","249"
"01/28/2022","18:18:00","4","387"
"01/28/2022","18:18:00","5","150"
"01/28/2022","18:18:00","6","187"
"01/28/2022","18:18:00","7","227"
"01/28/2022","18:18:00","8","309"
"01/28/2022","18:18:00","9","244"
"01/28/2022","18:18:00","10","170"
"01/28/2022","18:18:00","11","140"
"01/28/2022","18:18:00","12","223"
"01/28/2022","18:18:00","14","163"
"01/28/2022","18:18:00","15","148"
"01/28/2022","18:18:00","16","233"
"01/28/2022","18:18:00","17","166"
"01/28/2022","18:18:00","18","178"
"01/28/2022","18:18:00","19","155"
"01/28/2022","18:18:00","20","134"
"01/28/2022","18:18:00","21","104"
"01/28/2022","18:18:00","22","104"
"01/28/2022","18:18:00","24","108"
"01/28/2022","18:18:00","25","149"
"01/28/2022","18:18:00","26","141"
"01/28/2022","18:18:00","27","76"
"01/28/2022","18:18:00","28","64"
"01/28/2022","18:18:00","29","72"
"01/28/2022","18:18:00","30","108"
"01/28/2022","18:18:00","31","115"
"01/28/2022","18:18:00","32","115"
"01/28/2022","18:18:00","34","98"
"01/28/2022","18:18:00","35","210"
"01/28/2022","18:19:00","1","429"
"01/28/2022","18:19:00","2","280"
"01/28/2022","18:19:00","4","376"
"01/28/2022","18:19:00","5","144"
"01/28/2022","18:19:00","6","199"
"01/28/2022","18:19:00","7","228"
"01/28/2022","18:19:00","8","310"
"01/28/2022","18:19:00","9","273"
"01/28/2022","18:19:00","10","171"
"01/28/2022","18:19:00","11","135"
