"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"01/28/2022","18:34:00","1869","246","3.9","0.000","0.04","114.7","116.0","115.4","58.0","57.4","57.7","0.60","0.50","0.54","0","0","0"
"01/28/2022","18:34:00","2019","247","4.3","0.003","0.03","118.5","119.7","119.1","58.5","58.5","58.5","0.50","0.50","0.52","0","0","0"
"01/28/2022","18:34:00","2168","248","4.6","0.002","0.03","123.4","124.0","123.7","58.5","57.9","58.2","0.60","0.60","0.61","0","0","0"
"01/28/2022","18:34:00","2318","243","4.6","0.002","0.03","125.9","126.4","126.1","60.2","60.1","60.2","0.50","0.60","0.54","0","0","0"
"01/28/2022","18:34:00","2467","244","5.2","0.004","-0.03","130.3","129.8","130.1","60.3","59.7","60.0","0.50","0.50","0.51","0","0","0"
"01/28/2022","18:34:00","2617","244","6.0","0.005","-0.08","133.2","130.9","132.2","61.5","61.2","61.4","0.70","0.50","0.60","0","0","0"
"01/28/2022","18:34:00","2766","249","7.6","0.011","0.00","128.6","129.6","129.1","61.5","60.9","61.2","0.60","0.70","0.65","0","0","0"
"01/28/2022","18:34:00","2915","250","10.4","0.019","0.02","126.6","124.5","125.7","61.4","60.8","61.1","0.60","1.00","0.78","0","0","0"
"01/28/2022","18:34:00","3065","249","14.2","0.026","0.22","128.4","127.8","128.1","61.5","60.8","61.1","0.60","0.70","0.68","0","0","0"
"01/28/2022","18:34:00","3214","252","15.6","0.011","0.12","117.3","118.5","118.0","61.4","60.8","61.1","0.60","0.50","0.55","0","0","0"
"01/28/2022","18:34:00","3364","257","16.7","0.012","0.15","102.1","100.0","101.2","61.4","60.8","61.1","0.70","0.90","0.82","0","0","0"
"01/28/2022","18:34:00","3513","262","15.8","0.011","0.09","94.3","96.2","95.3","61.5","60.7","61.1","1.20","0.90","1.06","0","0","0"
"01/28/2022","18:34:00","3663","259","18.1","0.017","0.07","92.3","93.4","92.9","61.4","60.8","61.1","1.10","1.30","1.24","0","0","0"
"01/28/2022","18:34:00","3812","258","19.6","0.010","0.05","90.5","90.9","90.7","61.4","60.8","61.1","1.50","1.30","1.39","0","0","0"
"01/28/2022","18:34:00","3962","258","20.7","0.007","0.18","99.4","100.8","100.1","61.4","60.8","61.1","0.60","0.50","0.57","0","0","0"
"01/28/2022","18:34:00","4111","259","21.3","0.004","0.19","111.2","112.8","112.1","61.4","60.7","61.1","0.60","0.60","0.58","0","0","0"
"01/28/2022","18:34:00","4261","258","21.6","0.003","0.19","110.0","109.7","109.9","61.5","60.8","61.1","0.50","0.60","0.56","0","0","0"
"01/28/2022","18:34:00","4410","256","22.0","0.006","0.13","107.7","106.5","107.1","61.4","60.7","61.1","0.60","0.60","0.59","0","0","0"
"01/28/2022","18:34:00","4559","257","22.0","0.003","0.14","110.1","110.6","110.4","61.4","60.7","61.1","0.60","0.60","0.62","0","0","0"
