"Event Date","Event Time","Mill Number","One Minute Mean"
"02/11/2015","19:03:00","1","403"
"02/11/2015","19:03:00","2","227"
"02/11/2015","19:03:00","4","313"
"02/11/2015","19:03:00","5","170"
"02/11/2015","19:03:00","6","181"
"02/11/2015","19:03:00","7","195"
"02/11/2015","19:03:00","8","256"
"02/11/2015","19:03:00","9","237"
"02/11/2015","19:03:00","10","251"
"02/11/2015","19:03:00","11","171"
"02/11/2015","19:03:00","12","172"
"02/11/2015","19:03:00","13","208"
"02/11/2015","19:03:00","14","181"
"02/11/2015","19:03:00","15","123"
"02/11/2015","19:03:00","16","224"
"02/11/2015","19:03:00","17","164"
"02/11/2015","19:03:00","18","202"
"02/11/2015","19:03:00","19","181"
"02/11/2015","19:03:00","20","154"
"02/11/2015","19:03:00","21","158"
"02/11/2015","19:03:00","22","158"
"02/11/2015","19:03:00","24","160"
"02/11/2015","19:03:00","25","189"
"02/11/2015","19:03:00","26","253"
"02/11/2015","19:03:00","27","176"
"02/11/2015","19:03:00","28","209"
"02/11/2015","19:03:00","29","187"
"02/11/2015","19:03:00","30","168"
"02/11/2015","19:03:00","31","196"
"02/11/2015","19:03:00","32","210"
"02/11/2015","19:03:00","34","163"
"02/11/2015","19:04:00","1","429"
"02/11/2015","19:04:00","2","212"
"02/11/2015","19:04:00","4","325"
"02/11/2015","19:04:00","5","177"
"02/11/2015","19:04:00","6","184"
"02/11/2015","19:04:00","7","190"
"02/11/2015","19:04:00","8","228"
"02/11/2015","19:04:00","9","235"
"02/11/2015","19:04:00","10","239"
"02/11/2015","19:04:00","11","193"
"02/11/2015","19:04:00","12","175"
"02/11/2015","19:04:00","13","216"
"02/11/2015","19:04:00","14","201"
"02/11/2015","19:04:00","15","124"
"02/11/2015","19:04:00","16","226"
"02/11/2015","19:04:00","17","174"
"02/11/2015","19:04:00","18","203"
"02/11/2015","19:04:00","19","191"
"02/11/2015","19:04:00","20","165"
"02/11/2015","19:04:00","21","152"
"02/11/2015","19:04:00","22","151"
"02/11/2015","19:04:00","24","162"
"02/11/2015","19:04:00","25","168"
"02/11/2015","19:04:00","26","225"
"02/11/2015","19:04:00","27","181"
"02/11/2015","19:04:00","28","246"
"02/11/2015","19:04:00","29","161"
"02/11/2015","19:04:00","30","176"
"02/11/2015","19:04:00","31","182"
"02/11/2015","19:04:00","32","176"
"02/11/2015","19:04:00","34","166"
"02/11/2015","19:05:00","1","327"
"02/11/2015","19:05:00","2","208"
"02/11/2015","19:05:00","4","284"
"02/11/2015","19:05:00","5","167"
"02/11/2015","19:05:00","6","203"
"02/11/2015","19:05:00","7","195"
"02/11/2015","19:05:00","8","260"
"02/11/2015","19:05:00","9","331"
"02/11/2015","19:05:00","10","240"
"02/11/2015","19:05:00","11","207"
"02/11/2015","19:05:00","12","149"
"02/11/2015","19:05:00","13","263"
"02/11/2015","19:05:00","14","220"
"02/11/2015","19:05:00","15","139"
"02/11/2015","19:05:00","16","249"
"02/11/2015","19:05:00","17","176"
"02/11/2015","19:05:00","18","209"
"02/11/2015","19:05:00","19","194"
"02/11/2015","19:05:00","20","182"
"02/11/2015","19:05:00","21","151"
"02/11/2015","19:05:00","22","148"
"02/11/2015","19:05:00","24","163"
"02/11/2015","19:05:00","25","173"
"02/11/2015","19:05:00","26","215"
"02/11/2015","19:05:00","27","195"
"02/11/2015","19:05:00","28","199"
"02/11/2015","19:05:00","29","158"
"02/11/2015","19:05:00","30","165"
"02/11/2015","19:05:00","31","170"
"02/11/2015","19:05:00","32","140"
"02/11/2015","19:05:00","34","156"
"02/11/2015","19:06:00","1","388"
"02/11/2015","19:06:00","2","200"
"02/11/2015","19:06:00","4","364"
"02/11/2015","19:06:00","5","162"
"02/11/2015","19:06:00","6","234"
"02/11/2015","19:06:00","7","203"
