"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"05/27/2020","16:25:00","0006 NW  SE","6","5","","","","","","","","82.0","","78.4","89",""
"05/27/2020","16:25:00","0006 NW  SE","12","5","147","3","141","6","141","6","62","","","","",""
"05/27/2020","16:25:00","0006 NW  SE","54","5","153","5","163","11","163","11","52","80.8","-1.2","76.6","87",""
"05/27/2020","16:25:00","0006 NW  SE","162","5","155","7","174","14","174","14","46","","","","",""
"05/27/2020","16:25:00","0006 NW  SE","204","5","158","7","168","13","168","13","41","79.5","","75.6","88",""
"05/27/2020","16:25:00","SLC 40","150","5","","","","","","","","","","","",""
"05/27/2020","16:25:00","SLC 40","151","5","","","","","","","","","","","",""
"05/27/2020","16:25:00","SLC 40","152","5","","","","","","","","","","","",""
"05/27/2020","16:25:00","SLC 41","50","5","136","7","135","10","135","10","31","","","","",""
"05/27/2020","16:25:00","SLC 41","51","5","136","6","137","10","137","10","24","","","","",""
"05/27/2020","16:25:00","SLC 41","230","5","139","8","142","11","142","11","19","","","","",""
"05/27/2020","16:25:00","SLC 41","231","5","138","8","131","10","131","10","17","","","","",""
"05/27/2020","16:25:00","0110 NW  SE","6","5","","","","","","","","79.6","","79.3","99",""
"05/27/2020","16:25:00","0110 NW  SE","12","5","142","4","151","8","143","8","19","","","","",""
"05/27/2020","16:25:00","0110 NW  SE","54","5","138","6","141","9","141","9","19","79.5","-0.1","79.2","99",""
"05/27/2020","16:25:00","0110 NW  SE","162","5","144","7","153","10","153","10","18","","","","",""
"05/27/2020","16:25:00","0110 NW  SE","204","5","139","7","146","10","146","10","19","78.0","","75.2","91",""
"05/27/2020","16:25:00","0313 NE  SW","6","5","","","","","","","","81.2","","74.8","81","1015.1"
"05/27/2020","16:25:00","0313 NE  SW","12","5","171","3","160","5","162","5","19","","","","",""
"05/27/2020","16:25:00","0313 NE  SW","54","5","174","4","185","5","191","8","15","80.5","-0.7","74.1","81",""
"05/27/2020","16:25:00","0313 NE  SW","162","5","174","5","170","7","199","8","12","","","","",""
"05/27/2020","16:25:00","0313 NE  SW","204","5","171","5","162","7","190","8","11","79.7","","73.0","80",""
"05/27/2020","16:25:00","0313 NE  SW","295","5","154","6","153","8","174","9","11","","","","",""
"05/27/2020","16:25:00","0313 NE  SW","394","5","179","7","180","9","188","11","10","","","","",""
"05/27/2020","16:25:00","0313 NE  SW","492","5","175","8","174","10","180","10","10","79.5","","72.8","80",""
"05/27/2020","16:25:00","0006 SE  SE","6","5","","","","","","","","81.6","","78.7","91",""
