"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"10/24/2020","11:35:00","0002 NW  SE","6","5","","","","","","","","72.6","","70.5","93",""
"10/24/2020","11:35:00","0002 NW  SE","12","5","29","1","26","2","48","2","8","","","","",""
"10/24/2020","11:35:00","0002 NW  SE","54","5","86","2","83","4","99","4","7","78.2","5.6","68.8","73",""
"10/24/2020","11:35:00","0002 NW  SE","90","5","87","3","82","5","104","5","8","","","","",""
"10/24/2020","11:35:00","0002 NW  SE","145","5","86","3","81","5","103","7","7","","","","",""
"10/24/2020","11:35:00","0002 NW  SE","204","5","89","4","86","5","105","7","8","78.3","","68.9","73",""
"10/24/2020","11:35:00","0006 NW  SE","6","5","","","","","","","","77.8","","70.4","78",""
"10/24/2020","11:35:00","0006 NW  SE","12","5","0","0","107","2","84","2","16","","","","",""
"10/24/2020","11:35:00","0006 NW  SE","54","5","99","3","113","5","84","6","9","78.6","0.8","68.8","72",""
"10/24/2020","11:35:00","0006 NW  SE","162","5","94","4","99","5","99","7","4","","","","",""
"10/24/2020","11:35:00","0006 NW  SE","204","5","96","4","89","5","105","6","4","78.1","","68.3","72",""
"10/24/2020","11:35:00","SLC 40","150","5","","","","","","","","","","","",""
"10/24/2020","11:35:00","SLC 40","151","5","","","","","","","","","","","",""
"10/24/2020","11:35:00","SLC 40","152","5","","","","","","","","","","","",""
"10/24/2020","11:35:00","SLC 41","50","5","85","5","90","7","87","7","9","","","","",""
"10/24/2020","11:35:00","SLC 41","51","5","92","4","87","7","94","7","10","","","","",""
"10/24/2020","11:35:00","SLC 41","230","5","93","6","82","8","82","8","6","","","","",""
"10/24/2020","11:35:00","SLC 41","231","5","95","8","91","9","91","9","4","","","","",""
"10/24/2020","11:35:00","0110 NW  SE","6","5","","","","","","","","76.7","","71.5","84",""
"10/24/2020","11:35:00","0110 NW  SE","12","5","98","1","106","3","106","3","12","","","","",""
"10/24/2020","11:35:00","0110 NW  SE","54","5","92","4","87","6","87","6","6","77.6","0.9","70.6","79",""
"10/24/2020","11:35:00","0110 NW  SE","162","5","69","6","79","8","79","8","9","","","","",""
"10/24/2020","11:35:00","0110 NW  SE","204","5","82","7","80","9","80","9","15","78.6","","69.2","73",""
"10/24/2020","11:35:00","0313 NE  SW","6","5","","","","","","","","71.1","","69.0","93","1014.7"
"10/24/2020","11:35:00","0313 NE  SW","12","5","0","0","0","0","0","0","7","","","","",""
"10/24/2020","11:35:00","0313 NE  SW","54","5","101","3","101","4","97","5","5","75.8","4.7","71.7","87",""
"10/24/2020","11:35:00","0313 NE  SW","162","5","96","7","96","8","86","8","4","","","","",""
