"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"01/27/2020","10:49:00","1795","258","13.2","0.000","-0.12","110.9","109.8","110.4","58.3","58.1","58.2","1.00","0.90","0.95","0","0","1"
"01/27/2020","10:49:00","1944","264","13.0","0.009","-0.14","114.0","111.4","112.9","58.2","58.1","58.2","1.20","1.30","1.26","0","0","1"
"01/27/2020","10:49:00","2093","258","13.6","0.010","-0.12","115.2","115.3","115.3","57.1","56.9","57.0","1.20","1.10","1.17","0","0","1"
"01/27/2020","10:49:00","2243","265","13.3","0.011","-0.11","117.9","114.8","116.6","57.9","57.7","57.8","1.30","1.30","1.33","0","0","1"
"01/27/2020","10:49:00","2392","267","12.9","0.004","-0.25","119.1","118.6","118.9","58.8","58.6","58.7","1.20","1.10","1.18","0","0","1"
"01/27/2020","10:49:00","2542","276","13.1","0.014","-0.07","123.4","121.9","122.7","58.7","58.4","58.5","1.20","1.00","1.11","0","0","1"
"01/27/2020","10:49:00","2691","281","13.6","0.009","-0.02","122.6","121.4","122.1","59.4","59.0","59.2","1.20","1.40","1.29","0","0","1"
"01/27/2020","10:49:00","2841","286","15.7","0.016","-0.04","120.6","117.7","119.4","59.0","58.4","58.7","1.70","1.50","1.58","0","0","1"
"01/27/2020","10:49:00","2990","287","18.0","0.016","-0.01","117.0","117.8","117.4","58.9","58.3","58.6","1.70","1.30","1.48","0","0","1"
"01/27/2020","10:49:00","3140","293","19.7","0.017","-0.17","116.8","115.5","116.2","58.9","58.3","58.6","1.40","1.30","1.34","0","0","1"
"01/27/2020","10:49:00","3289","293","21.6","0.013","-0.20","119.7","116.7","118.5","58.9","58.3","58.6","1.10","1.10","1.12","0","0","1"
"01/27/2020","10:49:00","3439","289","20.1","0.013","-0.34","121.9","120.3","121.1","58.9","58.3","58.6","1.50","1.10","1.33","0","0","1"
"01/27/2020","10:49:00","3588","286","18.6","0.012","-0.18","125.8","126.0","125.9","58.9","58.4","58.6","1.70","1.50","1.58","0","0","1"
"01/27/2020","10:49:00","3737","283","17.2","0.013","0.02","126.4","127.4","127.0","58.9","58.4","58.7","1.90","1.60","1.76","0","0","1"
"01/27/2020","10:49:00","3887","278","15.1","0.016","0.02","124.1","124.4","124.3","58.9","58.3","58.6","1.70","1.80","1.76","0","0","1"
"01/27/2020","10:49:00","4036","274","13.7","0.012","0.03","120.2","120.6","120.4","58.9","58.4","58.6","1.60","1.80","1.66","0","0","1"
"01/27/2020","10:49:00","4186","266","13.9","0.012","-0.12","118.1","117.2","117.7","58.9","58.4","58.7","1.20","1.60","1.38","0","0","1"
"01/27/2020","10:49:00","4335","263","14.8","0.007","-0.24","112.5","114.3","113.5","58.9","58.4","58.7","1.40","1.60","1.47","0","0","1"
"01/27/2020","10:49:00","4485","262","19.4","0.031","-0.38","108.0","108.4","108.2","58.9","58.4","58.6","1.60","2.20","1.91","0","0","1"
